
node_modules_next_0rd0oc- | 41 kB |  41.6 kB/s | ETA: 00:00:00 | 100%

node_modules_next_0x_me2y | 4 kB |   4.0 kB/s | ETA: 00:00:02 |  27%
node_modules_next_0x_me2y | 14 kB |  14.3 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_0- | 4 kB |   4.0 kB/s | ETA: 00:00:12 |   7%
node_modules_next_dist_0- | 52 kB |  52.2 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_02 | 4 kB |   4.0 kB/s | ETA: 00:00:08 |  10%
node_modules_next_dist_02 | 39 kB |  39.4 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_03 | 4 kB |   4.0 kB/s | ETA: 00:00:23 |   4%
node_modules_next_dist_03 | 98 kB |  98.9 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_06 | 4 kB |   4.0 kB/s | ETA: 00:00:38 |   2%
node_modules_next_dist_06 | 156 kB | 156.3 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_0a | 4 kB |   4.0 kB/s | ETA: 00:00:11 |   8%
node_modules_next_dist_0a | 49 kB |  50.0 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_0a | 4 kB |   4.0 kB/s | ETA: 00:00:08 |  10%
node_modules_next_dist_0a | 39 kB |  39.4 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_0h | 4 kB |   4.0 kB/s | ETA: 00:00:17 |   5%
node_modules_next_dist_0h | 72 kB |  72.7 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_cl | 2 kB |   2.5 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_cl | 0 kB |   0.6 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_cl | 0 kB |   0.5 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_cl | 0 kB |   0.7 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_es | 4 kB |   4.0 kB/s | ETA: 00:00:04 |  17%
node_modules_next_dist_es | 22 kB |  22.5 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_es | 4 kB |   4.0 kB/s | ETA: 00:00:04 |  17%
node_modules_next_dist_es | 22 kB |  22.5 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_es | 4 kB |   4.0 kB/s | ETA: 00:00:04 |  17%
node_modules_next_dist_es | 22 kB |  22.3 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_es | 4 kB |   4.0 kB/s | ETA: 00:00:04 |  17%
node_modules_next_dist_es | 22 kB |  22.4 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_es | 4 kB |   4.0 kB/s | ETA: 00:00:04 |  18%
node_modules_next_dist_es | 22 kB |  22.1 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_es | 4 kB |   4.0 kB/s | ETA: 00:00:04 |  17%
node_modules_next_dist_es | 22 kB |  22.5 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_es | 4 kB |   4.0 kB/s | ETA: 00:00:04 |  17%
node_modules_next_dist_es | 22 kB |  22.4 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_es | 4 kB |   4.0 kB/s | ETA: 00:00:04 |  17%
node_modules_next_dist_es | 22 kB |  22.4 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_es | 4 kB |   4.0 kB/s | ETA: 00:00:04 |  17%
node_modules_next_dist_es | 22 kB |  22.5 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_es | 4 kB |   4.0 kB/s | ETA: 00:00:04 |  17%
node_modules_next_dist_es | 22 kB |  22.4 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_es | 4 kB |   4.0 kB/s | ETA: 00:00:04 |  17%
node_modules_next_dist_es | 22 kB |  22.4 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_es | 4 kB |   4.0 kB/s | ETA: 00:00:04 |  18%
node_modules_next_dist_es | 21 kB |  21.4 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_es | 4 kB |   4.0 kB/s | ETA: 00:00:04 |  17%
node_modules_next_dist_es | 22 kB |  22.4 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_es | 4 kB |   4.0 kB/s | ETA: 00:00:04 |  17%
node_modules_next_dist_es | 22 kB |  22.4 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_es | 4 kB |   4.0 kB/s | ETA: 00:00:04 |  17%
node_modules_next_dist_es | 22 kB |  22.6 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_es | 4 kB |   4.0 kB/s | ETA: 00:00:04 |  17%
node_modules_next_dist_es | 22 kB |  22.4 kB/s | ETA: 00:00:00 | 100%

src_0gv9uq0._.js          | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  72%
src_0gv9uq0._.js          | 5 kB |   5.5 kB/s | ETA: 00:00:00 | 100%

src_app_(frontend)_contac | 4 kB |   4.0 kB/s | ETA: 00:00:15 |   6%
src_app_(frontend)_contac | 64 kB |  64.2 kB/s | ETA: 00:00:00 | 100%

src_app_(frontend)_cookie | 3 kB |   3.9 kB/s | ETA: 00:00:00 | 100%

src_app_(frontend)_page_t | 4 kB |   4.0 kB/s | ETA: 00:00:09 |   9%
src_app_(frontend)_page_t | 43 kB |  43.7 kB/s | ETA: 00:00:00 | 100%

src_app_(frontend)_privac | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  95%
src_app_(frontend)_privac | 4 kB |   4.2 kB/s | ETA: 00:00:00 | 100%

src_app_(frontend)_produc | 4 kB |   4.0 kB/s | ETA: 00:00:11 |   8%
src_app_(frontend)_produc | 49 kB |  49.0 kB/s | ETA: 00:00:00 | 100%

src_app_(frontend)_produc | 4 kB |   4.0 kB/s | ETA: 00:00:16 |   5%
src_app_(frontend)_produc | 71 kB |  71.8 kB/s | ETA: 00:00:00 | 100%

src_app_(frontend)_terms_ | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  72%
src_app_(frontend)_terms_ | 5 kB |   5.5 kB/s | ETA: 00:00:00 | 100%

src_components_0kk8np8._. | 4 kB |   4.0 kB/s | ETA: 00:00:04 |  19%
src_components_0kk8np8._. | 20 kB |  20.0 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__0-a | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  53%
[root-of-the-server]__0-a | 7 kB |   7.4 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__0-i | 1 kB |   1.8 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__04- | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  53%
[root-of-the-server]__04- | 7 kB |   7.5 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__04~ | 4 kB |   4.0 kB/s | ETA: 00:00:01 |  42%
[root-of-the-server]__04~ | 9 kB |   9.4 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__05l | 4 kB |   4.0 kB/s | ETA: 00:00:03 |  22%
[root-of-the-server]__05l | 17 kB |  17.5 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__07h | 4 kB |   4.0 kB/s | ETA: 00:00:02 |  26%
[root-of-the-server]__07h | 15 kB |  15.4 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__0f2 | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  54%
[root-of-the-server]__0f2 | 7 kB |   7.4 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__0fs | 4 kB |   4.0 kB/s | ETA: 00:00:53 |   1%
[root-of-the-server]__0fs | 217 kB | 217.5 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__0fw | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  58%
[root-of-the-server]__0fw | 6 kB |   6.8 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__0gj | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  53%
[root-of-the-server]__0gj | 7 kB |   7.4 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__0g~ | 4 kB |   4.0 kB/s | ETA: 00:00:04 |  17%
[root-of-the-server]__0g~ | 22 kB |  22.6 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__0h8 | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  53%
[root-of-the-server]__0h8 | 7 kB |   7.5 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__0i1 | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  53%
[root-of-the-server]__0i1 | 7 kB |   7.5 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__0jn | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  53%
[root-of-the-server]__0jn | 7 kB |   7.4 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__0on | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  62%
[root-of-the-server]__0on | 6 kB |   6.4 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__0ow | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  53%
[root-of-the-server]__0ow | 7 kB |   7.4 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__0ow | 4 kB |   4.0 kB/s | ETA: 00:00:01 |  47%
[root-of-the-server]__0ow | 8 kB |   8.5 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__0tb | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  53%
[root-of-the-server]__0tb | 7 kB |   7.5 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__0vn | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  53%
[root-of-the-server]__0vn | 7 kB |   7.5 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__0v~ | 1 kB |   1.4 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__0~q | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  53%
[root-of-the-server]__0~q | 7 kB |   7.5 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__107 | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  53%
[root-of-the-server]__107 | 7 kB |   7.4 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__10x | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  65%
[root-of-the-server]__10x | 6 kB |   6.1 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__11r | 4 kB |   4.0 kB/s | ETA: 00:00:01 |  34%
[root-of-the-server]__11r | 11 kB |  11.6 kB/s | ETA: 00:00:00 | 100%

[turbopack]_runtime.js    | 4 kB |   4.0 kB/s | ETA: 00:00:07 |  11%
[turbopack]_runtime.js    | 33 kB |  33.4 kB/s | ETA: 00:00:00 | 100%

_01yf3zo._.js             | 2 kB |   2.4 kB/s | ETA: 00:00:00 | 100%

_053wxhp._.js             | 4 kB |   4.0 kB/s | ETA: 00:00:01 |  35%
_053wxhp._.js             | 11 kB |  11.3 kB/s | ETA: 00:00:00 | 100%

_06nthze._.js             | 4 kB |   4.0 kB/s | ETA: 00:00:02 |  31%
_06nthze._.js             | 12 kB |  12.7 kB/s | ETA: 00:00:00 | 100%

_0bqlz9v._.js             | 4 kB |   4.0 kB/s | ETA: 00:00:08 |  10%
_0bqlz9v._.js             | 36 kB |  36.6 kB/s | ETA: 00:00:00 | 100%

_0d4e8es._.js             | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  65%
_0d4e8es._.js             | 6 kB |   6.1 kB/s | ETA: 00:00:00 | 100%

_0e~kbff._.js             | 4 kB |   4.0 kB/s | ETA: 00:00:05 |  16%
_0e~kbff._.js             | 24 kB |  24.2 kB/s | ETA: 00:00:00 | 100%

_0fj7fju._.js             | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  72%
_0fj7fju._.js             | 5 kB |   5.5 kB/s | ETA: 00:00:00 | 100%

_0fzu_nt._.js             | 4 kB |   4.0 kB/s | ETA: 00:00:33 |   2%
_0fzu_nt._.js             | 138 kB | 138.7 kB/s | ETA: 00:00:00 | 100%

_0hglm7z._.js             | 4 kB |   4.0 kB/s | ETA: 00:00:04 |  18%
_0hglm7z._.js             | 21 kB |  21.1 kB/s | ETA: 00:00:00 | 100%

_0mu1jh.._.js             | 4 kB |   4.0 kB/s | ETA: 00:00:10 |   8%
_0mu1jh.._.js             | 46 kB |  46.3 kB/s | ETA: 00:00:00 | 100%

_0m_3fvu._.js             | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  85%
_0m_3fvu._.js             | 4 kB |   4.7 kB/s | ETA: 00:00:00 | 100%

_0n5uuuk._.js             | 4 kB |   4.0 kB/s | ETA: 00:03:21 |   0%
_0n5uuuk._.js             | 809 kB | 809.1 kB/s | ETA: 00:00:00 | 100%

_0ycbo~g._.js             | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  70%
_0ycbo~g._.js             | 5 kB |   5.7 kB/s | ETA: 00:00:00 | 100%

_next-internal_server_app | 0 kB |   0.1 kB/s | ETA: 00:00:00 | 100%

_next-internal_server_app | 0 kB |   0.1 kB/s | ETA: 00:00:00 | 100%

_next-internal_server_app | 0 kB |   0.1 kB/s | ETA: 00:00:00 | 100%

_next-internal_server_app | 0 kB |   0.1 kB/s | ETA: 00:00:00 | 100%

_next-internal_server_app | 0 kB |   0.1 kB/s | ETA: 00:00:00 | 100%

_next-internal_server_app | 0 kB |   0.1 kB/s | ETA: 00:00:00 | 100%

_next-internal_server_app | 0 kB |   0.1 kB/s | ETA: 00:00:00 | 100%

_next-internal_server_app | 0 kB |   0.1 kB/s | ETA: 00:00:00 | 100%

_next-internal_server_app | 0 kB |   0.1 kB/s | ETA: 00:00:00 | 100%

_next-internal_server_app | 0 kB |   0.1 kB/s | ETA: 00:00:00 | 100%

_next-internal_server_app | 0 kB |   0.1 kB/s | ETA: 00:00:00 | 100%

_next-internal_server_app | 0 kB |   0.1 kB/s | ETA: 00:00:00 | 100%

_next-internal_server_app | 0 kB |   0.1 kB/s | ETA: 00:00:00 | 100%

_next-internal_server_app | 0 kB |   0.4 kB/s | ETA: 00:00:00 | 100%

_next-internal_server_app | 0 kB |   0.1 kB/s | ETA: 00:00:00 | 100%

_next-internal_server_app | 0 kB |   0.1 kB/s | ETA: 00:00:00 | 100%

[externals]_next_dist_0sq | 1 kB |   1.0 kB/s | ETA: 00:00:00 | 100%

[externals]_next_dist_com | 0 kB |   0.2 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__00a | 4 kB |   4.0 kB/s | ETA: 00:00:03 |  22%
[root-of-the-server]__00a | 18 kB |  18.0 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__092 | 4 kB |   4.0 kB/s | ETA: 00:00:03 |  23%
[root-of-the-server]__092 | 16 kB |  16.9 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__0c4 | 4 kB |   4.0 kB/s | ETA: 00:00:01 |  40%
[root-of-the-server]__0c4 | 9 kB |   9.8 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__0lp | 4 kB |   4.0 kB/s | ETA: 00:00:03 |  22%
[root-of-the-server]__0lp | 17 kB |  17.8 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__0ow | 4 kB |   4.0 kB/s | ETA: 00:00:01 |  40%
[root-of-the-server]__0ow | 9 kB |   9.8 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__11j | 4 kB |   4.0 kB/s | ETA: 00:00:18 |   5%
[root-of-the-server]__11j | 77 kB |  77.7 kB/s | ETA: 00:00:00 | 100%

[turbopack]_runtime.js    | 4 kB |   4.0 kB/s | ETA: 00:00:07 |  11%
[turbopack]_runtime.js    | 33 kB |  33.4 kB/s | ETA: 00:00:00 | 100%

_0.tqv2r._.js             | 4 kB |   4.0 kB/s | ETA: 00:08:09 |   0%
_0.tqv2r._.js             | 640 kB | 640.0 kB/s | ETA: 00:00:02 |  32%
_0.tqv2r._.js             | 1264 kB | 632.0 kB/s | ETA: 00:00:01 |  64%
_0.tqv2r._.js             | 1962 kB | 981.2 kB/s | ETA: 00:00:00 | 100%

_0ae0dm0._.js             | 4 kB |   4.0 kB/s | ETA: 00:00:07 |  12%
_0ae0dm0._.js             | 32 kB |  32.9 kB/s | ETA: 00:00:00 | 100%

_0h4e-iv._.js             | 4 kB |   4.0 kB/s | ETA: 00:08:09 |   0%
_0h4e-iv._.js             | 932 kB | 932.0 kB/s | ETA: 00:00:01 |  47%
_0h4e-iv._.js             | 1636 kB | 818.0 kB/s | ETA: 00:00:00 |  83%
_0h4e-iv._.js             | 1962 kB | 981.2 kB/s | ETA: 00:00:00 | 100%

_0t~_jje._.js             | 4 kB |   4.0 kB/s | ETA: 00:00:02 |  30%
_0t~_jje._.js             | 13 kB |  13.3 kB/s | ETA: 00:00:00 | 100%

_0u5n2~i._.js             | 4 kB |   4.0 kB/s | ETA: 00:00:07 |  12%
_0u5n2~i._.js             | 32 kB |  32.7 kB/s | ETA: 00:00:00 | 100%

_next-internal_server_app | 0 kB |   0.1 kB/s | ETA: 00:00:00 | 100%

_next-internal_server_app | 0 kB |   0.1 kB/s | ETA: 00:00:00 | 100%

_next-internal_server_app | 0 kB |   0.1 kB/s | ETA: 00:00:00 | 100%

_next-internal_server_app | 0 kB |   0.1 kB/s | ETA: 00:00:00 | 100%

_next-internal_server_app | 0 kB |   0.1 kB/s | ETA: 00:00:00 | 100%

_next-internal_server_app | 0 kB |   0.1 kB/s | ETA: 00:00:00 | 100%

node_modules_next_dist_0d | 4 kB |   4.0 kB/s | ETA: 00:00:33 |   2%
node_modules_next_dist_0d | 138 kB | 138.5 kB/s | ETA: 00:00:00 | 100%

turbopack-node_modules_ne | 4 kB |   4.0 kB/s | ETA: 00:00:01 |  40%
turbopack-node_modules_ne | 9 kB |   9.8 kB/s | ETA: 00:00:00 | 100%

[root-of-the-server]__0zr | 0 kB |   0.6 kB/s | ETA: 00:00:00 | 100%

functions-config-manifest | 0 kB |   0.0 kB/s | ETA: 00:00:00 | 100%

middleware-build-manifest | 0 kB |   0.6 kB/s | ETA: 00:00:00 | 100%

middleware-manifest.json  | 1 kB |   1.3 kB/s | ETA: 00:00:00 | 100%

next-font-manifest.js     | 0 kB |   0.1 kB/s | ETA: 00:00:00 | 100%

next-font-manifest.json   | 0 kB |   0.1 kB/s | ETA: 00:00:00 | 100%

404.html                  | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  52%
404.html                  | 7 kB |   7.6 kB/s | ETA: 00:00:00 | 100%

500.html                  | 4 kB |   4.0 kB/s | ETA: 00:00:01 |  44%
500.html                  | 8 kB |   9.0 kB/s | ETA: 00:00:00 | 100%

pages-manifest.json       | 0 kB |   0.1 kB/s | ETA: 00:00:00 | 100%

prefetch-hints.json       | 0 kB |   0.0 kB/s | ETA: 00:00:00 | 100%

server-reference-manifest | 1 kB |   1.1 kB/s | ETA: 00:00:00 | 100%

server-reference-manifest | 0 kB |   0.9 kB/s | ETA: 00:00:00 | 100%

admin_error.txt           | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  90%
admin_error.txt           | 4 kB |   4.4 kB/s | ETA: 00:00:00 | 100%

AGENTS.md                 | 0 kB |   0.3 kB/s | ETA: 00:00:00 | 100%

Aeomed.svg                | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  62%
Aeomed.svg                | 6 kB |   6.4 kB/s | ETA: 00:00:00 | 100%

heyer.svg                 | 4 kB |   4.0 kB/s | ETA: 00:00:01 |  48%
heyer.svg                 | 8 kB |   8.2 kB/s | ETA: 00:00:00 | 100%

perlong.svg               | 4 kB |   4.0 kB/s | ETA: 00:00:08 |  10%
perlong.svg               | 37 kB |  37.7 kB/s | ETA: 00:00:00 | 100%

zerone.svg                | 4 kB |   4.0 kB/s | ETA: 00:00:01 |  38%
zerone.svg                | 10 kB |  10.3 kB/s | ETA: 00:00:00 | 100%

CE.svg                    | 1 kB |   1.4 kB/s | ETA: 00:00:00 | 100%

Care Specialized Hospital | 4 kB |   4.0 kB/s | ETA: 00:00:01 |  37%
Care Specialized Hospital | 10 kB |  10.7 kB/s | ETA: 00:00:00 | 100%

City Hospital.svg         | 4 kB |   4.0 kB/s | ETA: 00:00:04 |  19%
City Hospital.svg         | 21 kB |  21.0 kB/s | ETA: 00:00:00 | 100%

Continental Hospital.svg  | 4 kB |   4.0 kB/s | ETA: 00:00:04 |  18%
Continental Hospital.svg  | 21 kB |  21.7 kB/s | ETA: 00:00:00 | 100%

Implus Hospital.svg       | 4 kB |   4.0 kB/s | ETA: 00:00:02 |  29%
Implus Hospital.svg       | 13 kB |  13.6 kB/s | ETA: 00:00:00 | 100%

Popular Hospital .svg     | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  74%
Popular Hospital .svg     | 5 kB |   5.4 kB/s | ETA: 00:00:00 | 100%

United Hospital.svg       | 4 kB |   4.0 kB/s | ETA: 00:00:02 |  30%
United Hospital.svg       | 13 kB |  13.3 kB/s | ETA: 00:00:00 | 100%

DGDA.svg                  | 4 kB |   4.0 kB/s | ETA: 00:00:05 |  14%
DGDA.svg                  | 27 kB |  27.7 kB/s | ETA: 00:00:00 | 100%

FDA.svg                   | 1 kB |   1.4 kB/s | ETA: 00:00:00 | 100%

Fevicon White Group.png   | 4 kB |   4.0 kB/s | ETA: 00:00:03 |  23%
Fevicon White Group.png   | 17 kB |  17.3 kB/s | ETA: 00:00:00 | 100%

Healing Technology Chairm | 4 kB |   4.0 kB/s | ETA: 00:05:41 |   0%
Healing Technology Chairm | 544 kB | 544.0 kB/s | ETA: 00:00:01 |  39%
Healing Technology Chairm | 1370 kB | 1370.8 kB/s | ETA: 00:00:00 | 100%

Healing Technology Fevico | 4 kB |   4.0 kB/s | ETA: 00:00:04 |  18%
Healing Technology Fevico | 21 kB |  21.4 kB/s | ETA: 00:00:00 | 100%

healing technology logo S | 4 kB |   4.0 kB/s | ETA: 00:00:01 |  42%
healing technology logo S | 9 kB |   9.5 kB/s | ETA: 00:00:00 | 100%

healing technology logo S | 4 kB |   4.0 kB/s | ETA: 00:00:01 |  43%
healing technology logo S | 9 kB |   9.2 kB/s | ETA: 00:00:00 | 100%

Healing Technology OG.png | 4 kB |   4.0 kB/s | ETA: 00:04:35 |   0%
Healing Technology OG.png | 544 kB | 544.0 kB/s | ETA: 00:00:01 |  49%
Healing Technology OG.png | 1106 kB | 1106.5 kB/s | ETA: 00:00:00 | 100%

IOS 13485.svg             | 4 kB |   4.0 kB/s | ETA: 00:00:01 |  37%
IOS 13485.svg             | 10 kB |  10.7 kB/s | ETA: 00:00:00 | 100%

IOS 9000_2015.svg         | 4 kB |   4.0 kB/s | ETA: 00:00:02 |  31%
IOS 9000_2015.svg         | 12 kB |  12.6 kB/s | ETA: 00:00:00 | 100%

location .png             | 4 kB |   4.0 kB/s | ETA: 00:00:05 |  15%
location .png             | 25 kB |  25.5 kB/s | ETA: 00:00:00 | 100%

stock.jpg                 | 4 kB |   4.0 kB/s | ETA: 00:09:24 |   0%
stock.jpg                 | 1776 kB | 1776.0 kB/s | ETA: 00:00:00 |  78%
stock.jpg                 | 2261 kB | 2261.5 kB/s | ETA: 00:00:00 | 100%

ATTRIBUTIONS.md           | 0 kB |   0.3 kB/s | ETA: 00:00:00 | 100%

build.log                 | 2 kB |   2.7 kB/s | ETA: 00:00:00 | 100%

build2.log                | 1 kB |   1.8 kB/s | ETA: 00:00:00 | 100%

build3.log                | 1 kB |   1.7 kB/s | ETA: 00:00:00 | 100%

build4.log                | 1 kB |   1.7 kB/s | ETA: 00:00:00 | 100%

build5.log                | 1 kB |   1.7 kB/s | ETA: 00:00:00 | 100%

build6.log                | 1 kB |   1.9 kB/s | ETA: 00:00:00 | 100%

CLAUDE.md                 | 0 kB |   0.0 kB/s | ETA: 00:00:00 | 100%

components.json           | 0 kB |   0.5 kB/s | ETA: 00:00:00 | 100%

create-db.mjs             | 0 kB |   0.7 kB/s | ETA: 00:00:00 | 100%

credentials.md            | 0 kB |   0.2 kB/s | ETA: 00:00:00 | 100%

design.md                 | 1 kB |   1.4 kB/s | ETA: 00:00:00 | 100%

err.log                   | 1 kB |   1.0 kB/s | ETA: 00:00:00 | 100%

eslint.config.mjs         | 0 kB |   0.5 kB/s | ETA: 00:00:00 | 100%

ATTRIBUTIONS.md           | 0 kB |   0.3 kB/s | ETA: 00:00:00 | 100%

index.html                | 0 kB |   0.3 kB/s | ETA: 00:00:00 | 100%

package.json              | 2 kB |   2.5 kB/s | ETA: 00:00:00 | 100%

postcss.config.mjs        | 0 kB |   0.4 kB/s | ETA: 00:00:00 | 100%

README.md                 | 0 kB |   0.3 kB/s | ETA: 00:00:00 | 100%

App.tsx                   | 0 kB |   0.2 kB/s | ETA: 00:00:00 | 100%

ImageWithFallback.tsx     | 1 kB |   1.1 kB/s | ETA: 00:00:00 | 100%

Layout.tsx                | 4 kB |   4.0 kB/s | ETA: 00:00:03 |  22%
Layout.tsx                | 17 kB |  17.6 kB/s | ETA: 00:00:00 | 100%

PageTemplate.tsx          | 1 kB |   1.2 kB/s | ETA: 00:00:00 | 100%

accordion.tsx             | 2 kB |   2.0 kB/s | ETA: 00:00:00 | 100%

alert-dialog.tsx          | 3 kB |   3.8 kB/s | ETA: 00:00:00 | 100%

alert.tsx                 | 1 kB |   1.6 kB/s | ETA: 00:00:00 | 100%

aspect-ratio.tsx          | 0 kB |   0.3 kB/s | ETA: 00:00:00 | 100%

avatar.tsx                | 1 kB |   1.1 kB/s | ETA: 00:00:00 | 100%

badge.tsx                 | 1 kB |   1.6 kB/s | ETA: 00:00:00 | 100%

breadcrumb.tsx            | 2 kB |   2.3 kB/s | ETA: 00:00:00 | 100%

button.tsx                | 2 kB |   2.1 kB/s | ETA: 00:00:00 | 100%

calendar.tsx              | 2 kB |   2.8 kB/s | ETA: 00:00:00 | 100%

card.tsx                  | 1 kB |   1.9 kB/s | ETA: 00:00:00 | 100%

carousel.tsx              | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  73%
carousel.tsx              | 5 kB |   5.5 kB/s | ETA: 00:00:00 | 100%

chart.tsx                 | 4 kB |   4.0 kB/s | ETA: 00:00:01 |  41%
chart.tsx                 | 9 kB |   9.6 kB/s | ETA: 00:00:00 | 100%

checkbox.tsx              | 1 kB |   1.2 kB/s | ETA: 00:00:00 | 100%

collapsible.tsx           | 0 kB |   0.8 kB/s | ETA: 00:00:00 | 100%

command.tsx               | 4 kB |   4.0 kB/s | ETA: 00:00:00 |  87%
command.tsx               | 4 kB |   4.6 kB/s | ETA: 00:00:00 | 100%

context-menu.tsx          | 4 kB |   4.0 kB/s | ETA: 00:00:01 |  49%
context-menu.tsx          | 8 kB |   8.1 kB/s | ETA: 00:00:00 | 100%

dialog.tsx                | 3 kB |   3.7 kB/s | ETA: 00:00:00 | 100%

drawer.tsx                | 3 kB |   4.0 kB/s | ETA: 00:00:00 | 100%

dropdown-menu.tsx         | 4 kB |   4.0 kB/s | ETA: 00:00:01 |  49%
dropdown-menu.tsx         | 8 kB |   8.1 kB/s | ETA: 00:00:00 | 100%

form.tsx                  | 3 kB |   3.7 kB/s | ETA: 00:00:00 | 100%

hover-card.tsx            | 1 kB |   1.5 kB/s | ETA: 00:00:00 | 100%

input-otp.tsx             | 2 kB |   2.2 kB/s | ETA: 00:00:00 | 100%

input.tsx                 | 0 kB |   0.9 kB/s | ETA: 00:00:00 | 100%

label.tsx                 | 0 kB |   0.6 kB/s | ETA: 00:00:00 | 100%

